Year,Era,Track Name,Artist Name,Release Date,Genres,Track Duration (seconds),Popularity (Rating),Instrumentalness,Acousticness,Danceability,Valence,Energy
1991,1990s,Two Princes,Spin Doctors,1991,"pop rock, post-grunge",256.946,71,1.97E-06,0.00165,0.544,0.825,0.905
1991,1990s,Wherever I May Roam (Remastered),Metallica,8/12/1991,"hard rock, metal, old school thrash, rock, thrash metal",404.333,65,0.000516,0.000646,0.539,0.339,0.834
1991,1990s,Mi Cómplice,Cardenales De Nuevo León,1/1/1991,"banda, musica mexicana, norteno",189.293,74,0.00011,0.334,0.785,0.907,0.701
1991,1990s,The Unforgiven (Remastered),Metallica,8/12/1991,"hard rock, metal, old school thrash, rock, thrash metal",387.16,65,0.00624,0.0184,0.531,0.207,0.583
1991,1990s,Black,Pearl Jam,8/27/1991,"alternative metal, alternative rock, classic rock, grunge, hard rock, permanent wave, rock",342.653,73,0,0.323,0.36,0.2,0.684
1991,1990s,Meet In the Middle,Diamond Rio,7/1/1991,"contemporary country, country, country road",198.333,65,0,0.663,0.746,0.554,0.443
1991,1990s,No More Tears,Ozzy Osbourne,9/17/1991,"album rock, alternative metal, birmingham metal, classic rock, glam metal, hard rock, metal, rock",443.24,71,8.86E-05,0.00167,0.346,0.315,0.749
1991,1990s,Breed,Nirvana,9/26/1991,"grunge, permanent wave, rock",184.04,65,0.00213,3.69E-06,0.262,0.263,0.969
1991,1990s,Jeremy,Pearl Jam,8/27/1991,"alternative metal, alternative rock, classic rock, grunge, hard rock, permanent wave, rock",318.226,70,0,0.0404,0.285,0.287,0.846
1991,1990s,Yellow Ledbetter,Pearl Jam,1991,"alternative metal, alternative rock, classic rock, grunge, hard rock, permanent wave, rock",303.586,69,4.71E-06,0.29,0.504,0.292,0.354
1991,1990s,Here's a Quarter (Call Someone Who Cares),Travis Tritt,1991,"contemporary country, country, country road, outlaw country",152.333,64,0,0.304,0.648,0.598,0.572
1991,1990s,Nunca Voy A Olvidarte,Bronco,1/1/1991,"grupera, gruperas inmortales, musica mexicana, norteno, ranchera",140.493,62,0,0.505,0.729,0.924,0.757
1991,1990s,Compré Una Cantina,Cardenales De Nuevo León,1/1/1991,"banda, musica mexicana, norteno",159.466,71,0.000241,0.152,0.808,0.853,0.709
1991,1990s,The Night The Lights Went Out In Georgia,Reba McEntire,1/1/1991,"classic oklahoma country, contemporary country, country, country dawn, country road",257.266,63,8.32E-06,0.52,0.428,0.393,0.51
1991,1990s,Drain You,Nirvana,9/26/1991,"grunge, permanent wave, rock",223.88,62,2.22E-06,0.000129,0.325,0.198,0.929
1991,1990s,Suck My Kiss,Red Hot Chili Peppers,9/24/1991,"alternative rock, funk metal, funk rock, permanent wave, rock",217.133,68,9.86E-05,0.000617,0.623,0.705,0.936
1991,1990s,When You Sleep,my bloody valentine,11/4/1991,"alternative rock, dream pop, irish shoegaze, noise pop, shoegaze",251.933,61,0.79,0.000295,0.4,0.135,0.82
1991,1990s,Two Princes,Spin Doctors,8/27/1991,"pop rock, post-grunge",256.733,69,2.10E-06,0.00162,0.543,0.836,0.912
1991,1990s,No Vaseline,Ice Cube,10/29/1991,"conscious hip hop, g funk, gangster rap, hip hop, rap, west coast rap",313.546,67,0,0.0383,0.575,0.473,0.927
1991,1990s,(Everything I Do) I Do It For You,Bryan Adams,9/24/1991,"canadian pop, canadian singer-songwriter, classic canadian rock, heartland rock, mellow gold, soft rock",394.133,63,1.37E-05,0.0775,0.526,0.254,0.365
1991,1990s,End Of The Road,Boyz II Men,4/30/1991,"boy band, contemporary r&b, new jack swing, r&b, urban contemporary",351.466,70,0,0.0666,0.641,0.53,0.428
1991,1990s,Don't Cry (Original),Guns N' Roses,9/17/1991,"glam metal, hard rock, rock",283.733,76,0.00358,0.00184,0.455,0.254,0.589
1991,1990s,"Mama, I'm Coming Home",Ozzy Osbourne,9/17/1991,"album rock, alternative metal, birmingham metal, classic rock, glam metal, hard rock, metal, rock",251.866,66,0,0.0105,0.282,0.242,0.656
1991,1990s,Oro,Bronco,1/1/1991,"grupera, gruperas inmortales, musica mexicana, norteno, ranchera",190.653,60,0,0.285,0.67,0.605,0.56
1991,1990s,Don't Rock the Jukebox,Alan Jackson,4/3/1991,country,171.066,64,0.000138,0.0495,0.641,0.793,0.637
1991,1990s,Live And Let Die,Guns N' Roses,9/17/1991,"glam metal, hard rock, rock",182.733,71,0.113,0.0106,0.266,0.262,0.778
1991,1990s,One,U2,11/18/1991,"irish rock, permanent wave, rock",276.186,75,0.00104,0.245,0.392,0.325,0.534
1991,1990s,Mind Playing Tricks on Me,Geto Boys,7/2/1991,"conscious hip hop, dirty south rap, g funk, gangster rap, golden age hip hop, hardcore hip hop, hip hop, old school hip hop",308.733,63,0,0.207,0.886,0.454,0.512
1991,1990s,O.P.P,Naughty By Nature,9/3/1991,"east coast hip hop, hip hop, new jersey rap",271.066,64,4.89E-06,0.0326,0.848,0.787,0.838
1991,1990s,Neon Moon,Brooks & Dunn,8/13/1991,"contemporary country, country, country road",261.226,62,1.10E-06,0.596,0.735,0.452,0.488
1992,1990s,It Was A Good Day,Ice Cube,11/17/1992,"conscious hip hop, g funk, gangster rap, hip hop, rap, west coast rap",260,79,0.000106,0.33,0.798,0.794,0.744
1992,1990s,Chattahoochee,Alan Jackson,10/9/1992,country,148.16,74,0,0.362,0.606,0.819,0.706
1992,1990s,Killing In The Name,Rage Against The Machine,1992,"alternative metal, alternative rock, conscious hip hop, funk metal, hard rock, nu metal, political hip hop, post-grunge, rap metal, rap rock, rock",313.573,79,0,0.0266,0.466,0.661,0.833
1992,1990s,Would? (2022 Remaster),Alice In Chains,9/29/1992,"alternative metal, alternative rock, grunge, hard rock, nu metal, rock",206.773,74,9.10E-06,0.000286,0.297,0.586,0.842
1992,1990s,No Rain,Blind Melon,1/1/1992,"alternative metal, alternative rock, grunge, pop rock, rock",217.106,74,5.09E-05,0.619,0.389,0.566,0.476
1992,1990s,Rooster (2022 Remaster),Alice In Chains,9/29/1992,"alternative metal, alternative rock, grunge, hard rock, nu metal, rock",374.333,72,0.00118,0.0289,0.263,0.213,0.562
1992,1990s,Walk,Pantera,2/21/1992,"alternative metal, groove metal, hard rock, metal, nu metal, old school thrash, rock, texas metal",315.12,75,0.00221,0.000155,0.43,0.703,0.704
1992,1990s,"Nuthin' But A ""G"" Thang",Dr. Dre,12/15/1992,"g funk, gangster rap, hip hop, rap, west coast rap",237.573,76,0,0.00182,0.669,0.684,0.821
1992,1990s,What's Up?,4 Non Blondes,1/1/1992,"new wave pop, pop rock",295.533,80,0,0.161,0.565,0.454,0.564
1992,1990s,Like a Tattoo,Sade,10/26/1992,"british soul, sophisti-pop",218,75,0.000756,0.922,0.557,0.133,0.16
1992,1990s,Friday I'm in Love,The Cure,4/21/1992,"new wave, permanent wave, rock, uk post-punk",214.4,68,0.000116,0.000972,0.526,0.505,0.762
1992,1990s,Them Bones (2022 Remaster),Alice In Chains,9/29/1992,"alternative metal, alternative rock, grunge, hard rock, nu metal, rock",149.466,70,4.01E-06,0.023,0.16,0.336,0.954
1992,1990s,Oye Mi Amor,Maná,1992,"latin arena pop, latin pop, latin rock, mexican pop, mexican rock, rock en espanol",263.306,78,0.00585,0.0102,0.543,0.962,0.903
1992,1990s,Some Girls Do,Sawyer Brown,1/6/1992,"contemporary country, country, country road",193.44,67,0,0.0174,0.629,0.874,0.893
1992,1990s,Baby Got Back,Sir Mix-A-Lot,1/1/1992,old school hip hop,262.826,70,0,0.0051,0.926,0.642,0.669
1992,1990s,Harvest Moon,Neil Young,11/2/1992,"canadian singer-songwriter, classic canadian rock, classic rock, folk rock, mellow gold, permanent wave, rock, roots rock, singer-songwriter",303.213,71,0.000231,0.53,0.648,0.408,0.31
1992,1990s,Plush - 2017 Remaster,Stone Temple Pilots,9/29/1992,"alternative metal, alternative rock, classic rock, grunge, hard rock, nu metal, post-grunge, rock",313.946,65,1.72E-06,0.00671,0.426,0.466,0.94
1992,1990s,Smoke Two Joints,Sublime,6/1/1992,"rap rock, reggae fusion, ska mexicano, ska punk",173.426,65,0.00532,0.00469,0.761,0.316,0.687
1992,1990s,I Will Always Love You,Whitney Houston,11/17/1992,"dance pop, pop",271.093,76,5.62E-06,0.845,0.332,0.11,0.214
1992,1990s,Creep - 2017 Remaster,Stone Temple Pilots,9/29/1992,"alternative metal, alternative rock, classic rock, grunge, hard rock, nu metal, post-grunge, rock",334.386,66,0.000311,0.00483,0.661,0.171,0.485
1992,1990s,Weak,SWV,10/27/1992,"contemporary r&b, girl group, hip pop, new jack swing, r&b, urban contemporary",291.906,67,0,0.107,0.693,0.568,0.533
1992,1990s,Mi Vida Eres Tú,Los Temerarios,6/1/1992,"grupera, musica mexicana",250.026,73,8.27E-05,0.354,0.636,0.472,0.376
1992,1990s,Down In A Hole (2022 Remaster),Alice In Chains,9/29/1992,"alternative metal, alternative rock, grunge, hard rock, nu metal, rock",338.226,66,0.000118,0.0122,0.356,0.389,0.818
1992,1990s,Nieves De Enero,Chalino Sanchez,5/14/1992,"banda, corrido, corridos clasicos, musica mexicana, norteno, sierreno",213.159,69,4.22E-05,0.703,0.426,0.687,0.504
1992,1990s,Thunder Kiss '65,White Zombie,1/1/1992,"alternative metal, hard rock, industrial metal, nu metal, post-grunge, rap metal, rock",234.08,64,0.0029,0.000613,0.684,0.512,0.851
1992,1990s,I Have Nothing,Whitney Houston,11/17/1992,"dance pop, pop",289.16,74,0,0.576,0.541,0.24,0.401
1992,1990s,Passin' Me By,The Pharcyde,11/24/1992,"alternative hip hop, hardcore hip hop, hip hop, jazz rap, west coast rap",303.493,67,2.36E-06,0.0903,0.759,0.613,0.756
1992,1990s,Hey Jealousy,Gin Blossoms,1/1/1992,"permanent wave, pop rock, post-grunge, tempe indie",236.626,63,6.49E-06,0.000179,0.471,0.497,0.797
1992,1990s,Sweat (A La La La La Long),Inner Circle,6/2/1992,"reggae, reggae fusion",229,74,0,0.0294,0.786,0.949,0.803
1992,1990s,Quiéreme,Los Bukis,1/1/1992,"grupera, gruperas inmortales, musica mexicana",247.84,69,0,0.313,0.572,0.137,0.46
1992,1990s,Acá Entre Nos,Vicente Fernández,1992,"mariachi, ranchera",195.373,71,0,0.529,0.41,0.47,0.334
1992,1990s,No Ordinary Love,Sade,10/26/1992,"british soul, sophisti-pop",440.466,68,0.0204,0.467,0.629,0.701,0.364
1992,1990s,Jump,Kris Kross,3/17/1992,"gangster rap, hardcore hip hop, hip hop, hip pop, miami bass, old school atlanta hip hop",195.106,66,0.00403,0.000501,0.749,0.481,0.745
1992,1990s,Como La Flor,Selena,1992,"mexican pop, tejano",186.373,67,0.000703,0.134,0.597,0.888,0.511
1992,1990s,Bubba Shot The Jukebox,Mark Chesnutt,1/1/1992,"country, country road",185.84,61,0,0.307,0.544,0.866,0.648
1992,1990s,40oz. To Freedom,Sublime,6/1/1992,"rap rock, reggae fusion, ska mexicano, ska punk",183,61,0.00292,0.00053,0.688,0.364,0.489
1992,1990s,Runaway Train (2022 Remaster),Soul Asylum,10/6/1992,"alternative rock, grunge, permanent wave, pop rock, post-grunge",266.56,69,1.24E-06,0.00588,0.605,0.487,0.764
1992,1990s,Everybody Hurts,R.E.M.,10/5/1992,"alternative rock, athens indie, permanent wave, rock",320.266,73,0.0248,0.615,0.467,0.166,0.324
1992,1990s,Symphony Of Destruction - Remastered 2012,Megadeth,6/14/1992,"alternative metal, hard rock, melodic thrash, metal, old school thrash, rock, speed metal, thrash metal",241.906,67,0.675,0.00052,0.663,0.708,0.91
1992,1990s,Real Love,Mary J. Blige,1/1/1992,"dance pop, hip pop, neo soul, r&b, urban contemporary",269.973,62,0.00037,0.12,0.769,0.826,0.781
1992,1990s,Achy Breaky Heart,Billy Ray Cyrus,1992,country rock,203.373,67,0,0.051,0.8,0.961,0.563
1992,1990s,Found Out About You,Gin Blossoms,1/1/1992,"permanent wave, pop rock, post-grunge, tempe indie",233.4,60,0.0451,0.00224,0.539,0.669,0.826
1992,1990s,Cómo Estás Tú,Liberación,1/1/1992,"banda, grupera, gruperas inmortales, grupero romantico, musica mexicana, norteno, tejano",177.106,68,0,0.21,0.654,0.93,0.758
1992,1990s,Sex Type Thing - 2017 Remaster,Stone Temple Pilots,9/29/1992,"alternative metal, alternative rock, classic rock, grunge, hard rock, nu metal, post-grunge, rock",217.813,61,0.624,1.39E-06,0.406,0.773,0.925
1992,1990s,Straight Tequila Night,John Anderson,2/7/1992,"classic country pop, country, country road, country rock",173.866,60,0,0.134,0.64,0.593,0.639
1992,1990s,Fuck Wit Dre Day (And Everybody's Celebratin'),Dr. Dre,12/15/1992,"g funk, gangster rap, hip hop, rap, west coast rap",291.053,65,0,0.0419,0.587,0.527,0.858
1992,1990s,Scarlet Begonias,Sublime,6/1/1992,"rap rock, reggae fusion, ska mexicano, ska punk",211.386,59,0.0217,0.156,0.86,0.551,0.807
1992,1990s,Lápiz Labial,Los Felinos,11/27/1992,grupera,172.512,67,0,0.392,0.769,0.933,0.577
1992,1990s,Aneurysm,Nirvana,12/14/1992,"grunge, permanent wave, rock",275.6,64,7.53E-05,7.66E-05,0.298,0.235,0.823
1992,1990s,Mi Mayor Necesidad,Los Bukis,1/1/1992,"grupera, gruperas inmortales, musica mexicana",245.786,67,6.67E-06,0.131,0.635,0.739,0.515
1993,1990s,Linger,The Cranberries,3/1/1993,"irish rock, pop rock, rock",274.706,84,5.18E-05,0.0783,0.439,0.204,0.434
1993,1990s,Creep,Radiohead,2/22/1993,"alternative rock, art rock, melancholia, oxford indie, permanent wave, rock",238.64,86,0.000133,0.0097,0.515,0.104,0.43
1993,1990s,Fade Into You,Mazzy Star,10/5/1993,"dream pop, melancholia, shoegaze, slowcore",295.6,81,0.000689,0.247,0.417,0.175,0.33
1993,1990s,Heart-Shaped Box,Nirvana,9/21/1993,"grunge, permanent wave, rock",281.16,81,0.0329,0.199,0.256,0.382,0.641
1993,1990s,Should've Been A Cowboy,Toby Keith,4/20/1993,"classic oklahoma country, contemporary country, country, country road",211.306,75,1.49E-06,0.441,0.618,0.705,0.672
1993,1990s,Mr. Jones,Counting Crows,1/1/1993,"neo mellow, pop rock, post-grunge, rock",272.293,78,2.85E-06,0.183,0.578,0.734,0.817
1993,1990s,Dreams,The Cranberries,3/1/1993,"irish rock, pop rock, rock",271.56,79,0.00376,0.0031,0.551,0.508,0.645
1993,1990s,Dumb,Nirvana,9/21/1993,"grunge, permanent wave, rock",151.893,75,0.653,0.428,0.697,0.876,0.395
1993,1990s,Party And Bullshit,The Notorious B.I.G.,4/20/1993,"east coast hip hop, gangster rap, hardcore hip hop, hip hop, rap",219.706,75,0,0.173,0.672,0.811,0.704
1993,1990s,Gin and Juice,Snoop Dogg,11/23/1993,"g funk, gangster rap, hip hop, pop rap, rap, west coast rap",211.866,73,1.53E-05,0.0953,0.603,0.379,0.762
1993,1990s,You Know How We Do It,Ice Cube,12/7/1993,"conscious hip hop, g funk, gangster rap, hip hop, rap, west coast rap",232.773,76,0.0537,0.0977,0.747,0.601,0.52
1993,1990s,All Apologies,Nirvana,9/21/1993,"grunge, permanent wave, rock",233.173,72,0.000266,0.0793,0.446,0.359,0.632
1993,1990s,"What Is Love - 7"" Mix",Haddaway,9/13/1993,"eurodance, europop",270.373,81,0.0156,0.0222,0.683,0.738,0.772
1993,1990s,C.R.E.A.M. (Cash Rules Everything Around Me),Wu-Tang Clan,11/9/1993,"east coast hip hop, gangster rap, hardcore hip hop, hip hop, rap",252.026,73,0.00958,0.555,0.512,0.565,0.514
1993,1990s,Today - 2011 Remaster,The Smashing Pumpkins,1993,"alternative metal, alternative rock, grunge, permanent wave, rock, spacegrunge",201.173,70,0.57,3.35E-05,0.456,0.415,0.826
1993,1990s,Shoop,Salt-N-Pepa,10/12/1993,"girl group, golden age hip hop, hip hop, hip pop, old school hip hop, queens hip hop",248.573,72,0,0.091,0.939,0.792,0.674
1993,1990s,Far Behind,Candlebox,7/16/1993,"alternative metal, grunge, nu metal, post-grunge",299.733,67,1.38E-06,0.00187,0.552,0.588,0.645
1993,1990s,When the Sun Hits,Slowdive,1993,"alternative rock, dream pop, reading indie, shoegaze",285.906,71,0.709,0.00101,0.33,0.218,0.532
1993,1990s,Insane in the Brain,Cypress Hill,7/20/1993,"chicano rap, gangster rap, hip hop, rap rock, west coast rap",208.266,72,0.186,0.0291,0.897,0.769,0.611
1993,1990s,Sunday,The Cranberries,3/1/1993,"irish rock, pop rock, rock",211.066,70,1.97E-05,0.0614,0.329,0.167,0.565
1993,1990s,Sober,TOOL,4/6/1993,"alternative metal, art rock, nu metal, post-grunge, progressive metal, progressive rock, rock",306.853,68,0.149,0.000183,0.385,0.187,0.673
1993,1990s,The Sign,Ace of Base,12/24/1993,"eurodance, europop, new wave pop",191.24,73,0.0701,0.00928,0.808,0.899,0.786
1993,1990s,All I Wanna Do,Sheryl Crow,8/3/1993,"lilith, new wave pop, permanent wave, pop rock, singer-songwriter",272.106,70,0.0188,0.107,0.82,0.926,0.528
1993,1990s,Somewhere Over The Rainbow_What A Wonderful World,Israel Kamakawiwo'ole,11/1/1993,hawaiian,308.026,70,5.68E-05,0.928,0.663,0.678,0.168
1993,1990s,Who Am I (What’s My Name)?,Snoop Dogg,11/23/1993,"g funk, gangster rap, hip hop, pop rap, rap, west coast rap",246.2,70,3.25E-05,0.000813,0.734,0.729,0.735
1993,1990s,Hermoso Cariño,Vicente Fernández,12/13/1993,"mariachi, ranchera",156.866,72,4.93E-06,0.612,0.342,0.409,0.425
1993,1990s,Rape Me,Nirvana,9/21/1993,"grunge, permanent wave, rock",170,71,0,0.0141,0.42,0.229,0.746
1993,1990s,Ordinary World,Duran Duran,2/15/1993,"album rock, dance rock, new romantic, new wave, new wave pop, rock, soft rock, synthpop",340.2,76,1.13E-05,0.0132,0.473,0.401,0.652
1993,1990s,Disarm - 2011 Remaster,The Smashing Pumpkins,1993,"alternative metal, alternative rock, grunge, permanent wave, rock, spacegrunge",196.905,68,0.775,0.142,0.527,0.218,0.418
1993,1990s,Are You Gonna Go My Way,Lenny Kravitz,3/9/1993,"permanent wave, rock",211.933,73,0.0109,0.00165,0.619,0.777,0.67
1993,1990s,Keep Ya Head Up,2Pac,2/16/1993,"g funk, gangster rap, hip hop, rap, west coast rap",262.506,68,0,0.144,0.598,0.595,0.732
1993,1990s,Hip Hop Hooray,Naughty By Nature,2/23/1993,"east coast hip hop, hip hop, new jersey rap",267.266,68,0,0.102,0.862,0.765,0.642
1993,1990s,Acepto Mi Derrota,Los Bukis,1/1/1993,"grupera, gruperas inmortales, musica mexicana",248.56,72,0,0.068,0.633,0.26,0.461
1993,1990s,I Get Around,2Pac,2/16/1993,"g funk, gangster rap, hip hop, rap, west coast rap",259,66,9.34E-06,0.156,0.846,0.645,0.416
1993,1990s,All That She Wants,Ace of Base,12/24/1993,"eurodance, europop, new wave pop",211.213,76,7.98E-05,0.00547,0.798,0.858,0.625
1993,1990s,Daughter - Remastered,Pearl Jam,10/19/1993,"alternative metal, alternative rock, classic rock, grunge, hard rock, permanent wave, rock",234.333,68,0.00431,0.00746,0.615,0.734,0.702
1993,1990s,Knockin' da Boots,H-Town,1/28/1993,"boy band, contemporary r&b, new jack swing, r&b, urban contemporary",330.945,63,0,0.155,0.726,0.582,0.501
1993,1990s,93 'Til Infinity,Souls Of Mischief,2/13/1993,"alternative hip hop, hardcore hip hop, hip hop, jazz rap",286.44,68,1.04E-06,0.125,0.59,0.688,0.672
1993,1990s,She Don't Know She's Beautiful,Sammy Kershaw,3/9/1993,"country, country road",174.626,63,0,0.367,0.764,0.877,0.646
1993,1990s,All Right Now,Free,1/1/1993,"album rock, blues rock, british blues, classic rock, hard rock",334.333,61,1.77E-06,0.0768,0.773,0.775,0.407
1993,1990s,Murder She Wrote,Chaka Demus & Pliers,1/1/1993,"funana, lovers rock",245,70,0.00026,0.161,0.883,0.946,0.733
1993,1990s,Amor Prohibido,Grupo Bryndis,1/1/1993,"banda, grupera, gruperas inmortales, grupero romantico, musica mexicana, norteno",229.653,71,0.00162,0.337,0.724,0.909,0.777
1993,1990s,Hard Workin' Man,Brooks & Dunn,2/23/1993,"contemporary country, country, country road",178.493,63,1.22E-06,0.333,0.692,0.727,0.769
1993,1990s,Cherub Rock - 2011 Remaster,The Smashing Pumpkins,1993,"alternative metal, alternative rock, grunge, permanent wave, rock, spacegrunge",298.253,64,0.581,5.91E-06,0.382,0.453,0.867
1993,1990s,Can We Talk,Tevin Campbell,1993,"contemporary r&b, new jack swing, r&b, urban contemporary",284.08,64,5.06E-06,0.0312,0.66,0.621,0.646
1993,1990s,Mayonaise - 2011 Remaster,The Smashing Pumpkins,1993,"alternative metal, alternative rock, grunge, permanent wave, rock, spacegrunge",348.773,64,0.543,0.000107,0.482,0.0882,0.528
1993,1990s,Hits from the Bong,Cypress Hill,7/20/1993,"chicano rap, gangster rap, hip hop, rap rock, west coast rap",160.866,67,0.812,0.0103,0.803,0.499,0.578
1993,1990s,Laid,James,1993,"britpop, madchester, permanent wave, pop rock",156.666,68,0.000276,0.0016,0.457,0.755,0.909
1993,1990s,Wish I Didn't Know Now,Toby Keith,4/20/1993,"classic oklahoma country, contemporary country, country, country road",206.84,61,5.63E-05,0.371,0.796,0.841,0.714
1993,1990s,Ain’t No Fun (If The Homies Can’t Have None),Snoop Dogg,11/23/1993,"g funk, gangster rap, hip hop, pop rap, rap, west coast rap",246.4,64,0.000485,0.133,0.856,0.719,0.722
1994,1990s,Basket Case,Green Day,2/1/1994,"modern rock, permanent wave, punk, rock",181.533,84,8.71E-06,0.00293,0.442,0.781,0.943
